,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
9455,681460740,False,finalized,3,2/25/15 1:51,negative,0.6837,Late Flight,0.3585,US Airways,,nhbonedoc,,0,@USAirways don't worry. Used own initiative and arriving much earlier than you planned for me,,2/23/15 10:37,5.69929e+17,,
2310,681451547,False,finalized,3,2/25/15 9:21,negative,1.0,Damaged Luggage,1.0,United,,untalMontfort,,0,@united A broken luggage and a mild case of food poisoning from UA5 LHR-IAH. Who can I email about this?,"[19.41622708, -99.16143525]",2/21/15 14:26,5.69262e+17,"Mexico City, Mexico",Central Time (US & Canada)
11308,681462607,False,finalized,3,2/25/15 9:01,positive,1.0,,,US Airways,,bryanjholmes,,0,@USAirways on time today and from PHL! Nice work! #ThereIsAFirstForEverything,,2/18/15 17:33,5.68222e+17,"dublin, ohio",Quito
3386,681453129,False,finalized,3,2/25/15 8:56,negative,1.0,Can't Tell,0.6578,United,,MissMcB76,,0,@united I have been denied. Not sure how you charge $150 one way then $25 on way hime,,2/19/15 10:19,5.68475e+17,PA,
2103,681451339,False,finalized,3,2/25/15 6:40,negative,1.0,Late Flight,0.6863,United,,WM_j_MW,,0,@united 25 minute hold is 1 hr. 25 min. @ABC11_WTVD,,2/21/15 21:23,5.69367e+17,"Wake Forest, NC",Eastern Time (US & Canada)
5324,681455322,False,finalized,3,2/25/15 4:25,neutral,0.6581,,,Southwest,,mea80401,,0,@SouthwestAir FREE Cable Out of this World Technology and a mans dream come true... FREE and PORTABLE???!!! http://t.co/Qw1til96YA,,2/21/15 10:02,5.69195e+17,Colorado,
12702,681677851,False,finalized,3,2/25/15 19:00,negative,0.6513,Customer Service Issue,0.3293,American,,foschini3,,0,@AmericanAir Hi AA ! I placed an itin on hold to expire on 2/27.Just logged into my acct..its gone! Seat hasn't been released to inv. Help?,,2/23/15 19:03,5.70056e+17,Houston,Central Time (US & Canada)
12578,681677726,False,finalized,3,2/25/15 19:11,negative,1.0,Customer Service Issue,0.6748,American,,LeluBlesa,,0,@AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back,,2/23/15 21:56,5.701e+17,,Buenos Aires
8561,681459586,False,finalized,3,2/25/15 2:11,neutral,1.0,,,Delta,,HAbbott4,,0,@JetBlue Any EMS window seats on 1099 tomorrow?,,2/18/15 13:37,5.68163e+17,NY,Eastern Time (US & Canada)
4870,681454865,False,finalized,3,2/25/15 7:33,neutral,1.0,,,Southwest,,cjgriede454,,0,@SouthwestAir yes please.my son lives in NJ.,,2/22/15 17:36,5.69672e+17,,
7810,681458569,False,finalized,3,2/25/15 3:13,negative,1.0,Customer Service Issue,0.6664,Delta,,beachluvr104,,0,@JetBlue she's standing here on her cell no announcements no info #thismosaicnothappy,,2/21/15 12:33,5.69234e+17,,Atlantic Time (Canada)
4765,681454758,False,finalized,3,2/25/15 9:11,negative,0.6611,Can't Tell,0.6611,Southwest,,jameswbetts,,0,"@SouthwestAir #1687 MDW-SAN. Like most flights, if I'm watching free TV it works but won't hardly access any websites - including your own.",,2/23/15 5:53,5.69858e+17,Sunny Florida,Eastern Time (US & Canada)
3675,681453621,False,finalized,3,2/25/15 10:16,negative,1.0,Customer Service Issue,0.6966,United,,herestorian,,0,"@united, I'm still frustrated I gave up my seat &amp; the promised Travel Certificate was withheld w/o explanation. http://t.co/KvfwajVViD",,2/18/15 15:32,5.68191e+17,,
11204,681462502,False,finalized,3,2/25/15 5:55,positive,0.6554,,0.0,US Airways,,KIDwonder444,,0,@USAirways 1917. Thanks for the 5 hour layover in LA too_ÙÔ Icing on the cake. At least your staff was courteous and helpful.. Not #unreal,,2/19/15 7:44,5.68436e+17,,
4905,681454900,False,finalized,3,2/25/15 9:22,positive,1.0,,,Southwest,,Jeffb2,,0,@SouthwestAir sign me up!,,2/22/15 17:14,5.69667e+17,,
1519,681450381,False,finalized,3,2/25/15 7:24,negative,1.0,Damaged Luggage,1.0,United,,cslhilo,,0,@united I didn't have time to take my wet clothes/suit back to the airport and wasn't going to pay for another cab to do so.,,2/22/15 18:27,5.69685e+17,"Hilo, HI",Hawaii
10257,681461548,False,finalized,3,2/25/15 3:52,negative,1.0,Customer Service Issue,0.6818,US Airways,,drewdenker,,0,@USAirways now on hold for 75 minutes.,,2/22/15 2:06,5.69438e+17,,
3111,681452730,False,finalized,3,2/25/15 10:01,negative,0.6777,Can't Tell,0.6777,United,,jozecuervo,,0,"@united all good, didn't die or anything. As they say ""you get what you pay for""!",,2/19/15 23:02,5.68667e+17,"San Francisco, Ca",Pacific Time (US & Canada)
3715,681453688,False,finalized,3,2/25/15 8:20,positive,0.6769,,,United,,DCconnick,,0,@united Will have to try standby in Denver tonight or will have to Cancelled Flight father son trip till next year. Thx for trying.,,2/18/15 14:24,5.68174e+17,,
7805,681458564,False,finalized,3,2/25/15 8:50,negative,0.6984,Customer Service Issue,0.6984,Delta,,beachluvr104,,0,@JetBlue got it wish they would communicate more w us,,2/21/15 12:41,5.69236e+17,,Atlantic Time (Canada)
7466,681458036,False,finalized,3,2/25/15 7:22,negative,1.0,Lost Luggage,0.6509,Delta,,HaasMonte,,0,@JetBlue your agent told us TSA didn't have a crew to get bags!,,2/22/15 11:35,5.69581e+17,NYC,Quito
232,681448663,False,finalized,3,2/25/15 2:24,negative,0.6701,Customer Service Issue,0.3505,Virgin America,,daniellewolff,,0,"@VirginAmerica Trying to reset my password, email never arrives. Help?",,2/21/15 10:37,5.69204e+17,"Los Angeles, CA",Pacific Time (US & Canada)
6870,681457352,False,finalized,3,2/25/15 7:44,neutral,0.6608,,,Delta,,mOnKofficial,,0,ÛÏ@JetBlue: @maatkare67 We hope you're still our bae! @TatianaKing @thewayoftheidÛhaa man,,2/23/15 20:24,5.70077e+17,Philadelphia/Cali,Eastern Time (US & Canada)
11092,681462388,False,finalized,3,2/25/15 7:39,negative,1.0,Late Flight,0.6228,US Airways,,JayOuellette,,0,@USAirways forgetting to fuel up? Realizing there was more cargo to add to plane? One way to try and mask a delay.,,2/19/15 12:55,5.68514e+17,"Boston, MA",Eastern Time (US & Canada)
7671,681458389,False,finalized,3,2/25/15 3:57,positive,1.0,,,Delta,,ClassyMalick,,0,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,,2/21/15 21:14,5.69365e+17,NY,
7781,681458540,False,finalized,3,2/25/15 8:05,positive,0.654,,0.0,Delta,,delmo75,,0,@JetBlue you can't beat jetblue in space's matter http://t.co/NRpWmGyv3e,,2/21/15 13:37,5.6925e+17,,
2022,681451256,False,finalized,3,2/25/15 2:45,neutral,0.6876,,0.0,United,,fabricelion,,0,"@united are you looking for European Flight attendants for Paris or Frankfurt?

Best, 

Fabrice",,2/22/15 4:13,5.6947e+17,Belgium,Brussels
6303,681456555,False,finalized,3,2/25/15 4:22,negative,1.0,Late Flight,1.0,Southwest,,AdrienneCorn,,0,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isnÛªt enough. #freedrinkcoupons,,2/18/15 7:28,5.6807e+17,Nashville/Franklin,Central Time (US & Canada)
2120,681451356,False,finalized,3,2/25/15 6:28,neutral,1.0,,,United,,AMMBoman,,0,@united I went from Sacramento to Minneapolis at the end of October 2014 in business class.,,2/21/15 20:52,5.69359e+17,Kaizen ¾Ó_Ðã,Arizona
4796,681454791,False,finalized,3,2/25/15 5:12,negative,1.0,Cancelled Flight,1.0,Southwest,,OrygunPride,,0,@SouthwestAir flight Cancelled Flightled. new flight 7 hours Late Flightr. will sleep in airport tonight. and cant even give me an A Boarding Group seat. thx,,2/22/15 21:20,5.69728e+17,,
1624,681450509,False,finalized,3,2/25/15 2:43,negative,1.0,Customer Service Issue,1.0,United,,rikrik__,,0,ÛÏ@united: @rikrik__ What made you come to this? Can we help you with anything? ^JPÛ the service just hasn't been great.,,2/22/15 15:35,5.69642e+17,Saint Louis,Central Time (US & Canada)
7707,681458454,False,finalized,3,2/25/15 9:35,positive,1.0,,,Delta,,catiehorst,,0,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed,,2/21/15 18:57,5.6933e+17,,Quito
10862,681462156,False,finalized,3,2/25/15 4:24,positive,1.0,,,US Airways,,steven_follis,,0,@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!,,2/20/15 9:00,5.68818e+17,"Charlotte, NC",Eastern Time (US & Canada)
9919,681461205,False,finalized,3,2/25/15 5:35,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,TheLoveBite,,0,@USAirways #usairways Raleigh NC; baggage carousel staff were aggressive towards people waiting 1 1/2 hrs for bags. Flight 699,,2/22/15 13:58,5.69617e+17,"Los Angeles, CA",Pacific Time (US & Canada)
543,681449037,False,finalized,3,2/25/15 1:29,negative,1.0,Customer Service Issue,1.0,United,,nydia376,,0,@united How does United refuse to reissue a $400 lost voucher when their plane didn't take off due to mechanics? #badcustomerservice,,2/24/15 10:19,5.70287e+17,USA,
12722,681677871,False,finalized,3,2/25/15 19:54,negative,1.0,Cancelled Flight,0.6968,American,,NickWellen,,0,@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,,2/23/15 18:20,5.70046e+17,Minnesota,
9469,681460754,False,finalized,3,2/25/15 3:30,negative,1.0,Customer Service Issue,1.0,US Airways,,taleson2wheels,,0,@USAirways takes my money at once but then requires 7 to 10 days to process a refund? Why does your auto attendant hang up? #usairwaysfail,,2/23/15 10:03,5.6992e+17,,
7080,681457578,False,finalized,3,2/25/15 9:31,neutral,0.6709,,0.0,Delta,,JsLife23,,0,"@JetBlue Awww man...but I need to buy this ticket today and be home the 1st of March

Where do I go for this...or can you assist me ?",,2/23/15 11:18,5.69939e+17,,
2493,681451840,False,finalized,3,2/25/15 4:50,negative,1.0,longlines,0.6706,United,,smallestnode,,0,@united bad idea to let 200 people back on the terminal with food vouchers but allow only 15 minutes to get anything.  Long lines!! #ua1523,,2/21/15 8:13,5.69168e+17,"Boston, MA",
11796,681463098,False,finalized,3,2/25/15 2:33,negative,1.0,Customer Service Issue,0.6867,US Airways,,Dazoulai,,0,@USAirways No speciifc email. 1500 character limit for complaints. Is AA/US customer complaints adopting the twitter model?,,2/17/15 10:40,5.67756e+17,,
5590,681455590,False,finalized,3,2/25/15 4:25,neutral,1.0,,,Southwest,,itsangieohyeah,,0,@SouthwestAir I'm on the 110 lol has anyone arrived yet??,,2/20/15 13:10,5.6888e+17,Dodger Stadium | Disneyland,Pacific Time (US & Canada)
7096,681457594,False,finalized,3,2/25/15 8:06,neutral,1.0,,,Delta,,Mz_Undrst00d,,0,ÛÏ@JetBlue: Our fleet's on fleek. http://t.co/CXTTxV2lMPÛ _Ù÷Õ,,2/23/15 11:12,5.69938e+17,Buck Guy City,Eastern Time (US & Canada)
6742,681457123,False,finalized,3,2/25/15 3:56,negative,1.0,Late Flight,0.6605,Southwest,,followkashyap,,0,@SouthwestAir We have been stuck in SJU for several hours and no one is answering here. Really tough to LUV SW. No response is bad.,,2/17/15 4:35,5.67664e+17,USA,Eastern Time (US & Canada)
9266,681460430,False,finalized,3,2/25/15 3:12,negative,1.0,Late Flight,1.0,US Airways,,FaknilO,,0,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,,2/23/15 16:21,5.70016e+17,New Mexico,Mountain Time (US & Canada)
10422,681461713,False,finalized,3,2/25/15 9:41,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,JaneShivick,,0,@USAirways Still waiting for another crew member. #cabinfever,"[35.2190054, -80.9427282]",2/21/15 18:07,5.69318e+17,,
10057,681461345,False,finalized,3,2/25/15 7:41,negative,1.0,Customer Service Issue,1.0,US Airways,,aterrien5,,0,@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude,,2/22/15 9:53,5.69556e+17,,
4416,681454406,False,finalized,3,2/25/15 2:41,negative,1.0,Can't Tell,0.3426,Southwest,,byronics,,0,@SouthwestAir do you know that your lost baggage portal http://t.co/hUcLXluV5h doesn't work on mobile? It's a 404 http://t.co/O4ZR27Qpcr,,2/24/15 8:51,5.70265e+17,"Los Angeles, CA",Pacific Time (US & Canada)
5989,681456146,False,finalized,3,2/25/15 4:27,positive,1.0,,,Southwest,,rachael_rhanna,,0,@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!,,2/19/15 8:12,5.68443e+17,"Sutherlin, Oregon",
4077,681454064,False,finalized,3,2/25/15 9:09,negative,1.0,Customer Service Issue,1.0,United,,andysiz,,0,@united can I get some help changing a ticket.  40 minutes on hold and counting....,,2/17/15 15:51,5.67834e+17,,Pacific Time (US & Canada)
7460,681458026,False,finalized,3,2/25/15 1:32,positive,0.6634,,,Delta,,canolibean,,0,@JetBlue thanks for replying-I feel a little better we'll see how it goes ÷¼üÏöü,,2/22/15 11:55,5.69586e+17,the burg nj,
3159,681452778,False,finalized,3,2/25/15 2:32,negative,0.6679999999999999,Cancelled Flight,0.6679999999999999,United,,markemanuelli,,0,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got Cancelled Flightled",,2/19/15 20:18,5.68626e+17,,Eastern Time (US & Canada)
10975,681462270,False,finalized,3,2/25/15 7:25,neutral,0.7024,,0.0,US Airways,,jmspool,,0,@USAirways Mobile boarding pass email.,,2/19/15 21:41,5.68647e+17,"42.635976,-71.164046",Eastern Time (US & Canada)
122,681448423,False,finalized,3,2/25/15 1:27,negative,1.0,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,,2/22/15 21:56,5.69738e+17,,
13233,681678388,False,finalized,3,2/25/15 18:43,negative,1.0,Customer Service Issue,1.0,American,,1JENSABA,,0,@AmericanAir Trying  to Cancelled Flight fligt 2321 O'Hare to Dallas 12:17pm. High call volume no one answer. Online no confirmation. #thankU,,2/23/15 9:23,5.69911e+17,"Chicago,IL",Central Time (US & Canada)
11496,681462797,False,finalized,3,2/25/15 2:30,neutral,1.0,,,US Airways,,Shrubbette,,0,"@USAirways through, can you confirm that I haven't been charged?",,2/18/15 7:32,5.6807e+17,"Melbourne, Australia",Adelaide
12656,681677805,False,finalized,3,2/25/15 18:41,neutral,0.6678,,0.0,American,,aprilteybrown,,0,@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,,2/23/15 20:06,5.70072e+17,"Washington, D.C.",Eastern Time (US & Canada)
12794,681677948,False,finalized,3,2/25/15 19:22,negative,1.0,Customer Service Issue,0.64,American,,AChinRust,,0,@AmericanAir btr trained gate agts. Im a frequent flyer &amp; have nvr had issue w/my bag 2day I was forced 2 gate check while priority boarding,,2/23/15 16:33,5.70019e+17,,
4052,681454039,False,finalized,3,2/25/15 3:46,negative,1.0,Customer Service Issue,0.6826,United,,Pat89339,,0,"@united Useless response. I need a functioning wheelchair, not a customer care form to fill out.",,2/17/15 16:54,5.6785e+17,,Pacific Time (US & Canada)
11148,681462444,False,finalized,3,2/25/15 4:14,negative,1.0,longlines,0.6468,US Airways,,nickpasculli,,0,@USAirways some people in line have been waiting 55 minutes for a customer service representative,,2/19/15 10:41,5.6848e+17,"Monterey County, CA",Arizona
10539,681461831,False,finalized,3,2/25/15 1:26,negative,1.0,Customer Service Issue,0.6437,US Airways,,lorelleismith,,0,@USAirways rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http://t.co/uTfDhxa8pU,,2/21/15 11:05,5.69211e+17,Cleveland/Sandusky,
7410,681457943,False,finalized,3,2/25/15 2:19,negative,1.0,Flight Attendant Complaints,1.0,Delta,,ThatJasonEaton,,0,@JetBlue why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable. http://t.co/lKFh9HYHW8,,2/22/15 14:19,5.69622e+17,,
11769,681463071,False,finalized,3,2/25/15 7:55,negative,1.0,Flight Attendant Complaints,0.6923,US Airways,,j_husucks,,0,@USAirways also your employees were LESS then helpful when @Jack_Kairys was checking his bag. Two just left their desks completely (1/2),,2/17/15 11:32,5.67769e+17,,
4623,681454615,False,finalized,3,2/25/15 10:10,positive,0.7026,,,Southwest,,MauLoaIkaika73,,0,@SouthwestAir Can a pair of tickets waiting for me after my sports practice? I live here and definitely know where that is! @Imaginedragons,,2/23/15 13:44,5.69976e+17,,Pacific Time (US & Canada)
811,681449368,False,finalized,3,2/25/15 3:25,negative,1.0,Lost Luggage,0.6863,United,,kbleggett,,1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW,,2/23/15 20:01,5.70071e+17,"Ottawa, Canada",Eastern Time (US & Canada)
3974,681453961,False,finalized,3,2/25/15 7:58,negative,1.0,Lost Luggage,1.0,United,,ramsey,,0,"@united Yes. It was the airport person who told me the bag was still in Nashville, when I filed the claim. (1/2)",,2/17/15 19:56,5.67895e+17,"Nashville, TN",Central Time (US & Canada)
1095,681449850,False,finalized,3,2/25/15 3:15,positive,1.0,,,United,,hart0277,,0,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,,2/23/15 10:36,5.69929e+17,Chicago,
12325,681677472,False,finalized,3,2/25/15 18:52,negative,1.0,Late Flight,1.0,American,,ryan22042,,0,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?",,2/24/15 6:38,5.70231e+17,,
14432,681679591,False,finalized,3,2/25/15 19:00,negative,1.0,Customer Service Issue,0.3718,American,,thepin618,,0,@AmericanAir been rebooked for tomorrow. You failed to put me on DL flight today despite my asking and available seat. DL still available,,2/22/15 13:55,5.69617e+17,,
5797,681455800,False,finalized,3,2/25/15 1:55,negative,1.0,Can't Tell,0.6709,Southwest,,bfitnbfab,,0,@SouthwestAir I figured the streaming wouldn't work per the TOS but just the @NASCAR site is taking longer than 5 minutes to load,,2/19/15 17:52,5.68589e+17,"Philadelphia, PA",Eastern Time (US & Canada)
12371,681677518,False,finalized,3,2/25/15 19:11,negative,1.0,Customer Service Issue,0.6591,American,,mirandaash,,0,@AmericanAir IÛªm still waiting - this has been going on far too long. Is there someone I can speak to?,,2/24/15 5:40,5.70217e+17,"Surrey, UK",London
